company_id,company_name,company_segment,industry,month,department,company_size,licensed_users,active_users,adoption_rate,word_actions_month,outlook_actions_month,teams_actions_month,excel_actions_month,app_mix_score,avg_hours_saved_per_user_month,loaded_hourly_cost_usd,license_cost_per_user_month_usd,license_cost_month_usd,enablement_cost_month_usd,gross_value_month_usd,waste_license_cost_month_usd,net_value_month_usd,roi_percent_month,adoption_maturity_band,expansion_recommendation_flag,waste_flag
12,Atlas Collective 12,Market Leader,Media,2026-03,Marketing,31267,1164,913,0.7844,139689,378895,349679,116864,1079.0,3.84,107.51,35,40740,5414.89,295929.83,8785,249774.94,613.1,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-03,Finance,31267,5144,3551,0.6903,347998,951668,1455910,777669,995.0,3.13,115.71,35,180040,33474.02,888634.59,55755,675120.57,374.98,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-03,HR,31267,1880,1507,0.8016,524436,226050,619377,100969,976.0,4.57,77.43,35,65800,3461.83,426959.52,13055,357697.69,543.61,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-03,Operations,31267,2859,2118,0.7408,781542,796368,474432,529500,1219.0,9.79,70.19,35,100065,9168.99,1078022.59,25935,968788.59,968.16,Medium,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-03,Engineering,31267,3066,2054,0.6699,597714,747656,1055756,59566,1198.0,7.51,75.52,35,107310,6539.37,780235.06,35420,666385.68,620.99,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-03,Customer Support,31267,2932,2579,0.8796,407482,389429,1121865,149582,802.0,6.97,72.72,35,102620,9264.34,1149158.91,12355,1037274.57,1010.79,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-03,Legal,31267,3333,2719,0.8158,777634,508453,1008749,271900,944.0,4.68,105.08,35,116655,11786.33,1090883.79,21490,962442.46,825.03,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-04,Sales,31267,749,485,0.6475,189635,77600,74205,51410,810.0,6.49,77.85,35,26215,1289.23,158680.19,9240,131175.96,500.39,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-04,Marketing,31267,2712,1924,0.7094,157768,725348,990860,132756,1043.0,7.65,93.96,35,94920,5590.82,981696.2,27580,881185.38,928.35,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-04,Finance,31267,3259,2501,0.7674,190076,927871,297619,342637,703.0,7.51,67.01,35,114065,11128.49,966398.24,26530,841204.74,737.48,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-04,HR,31267,2882,1907,0.6617,688427,779963,799033,329911,1362.0,9.7,99.99,35,100870,9143.69,1223243.7,34125,1113230.01,1103.63,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-04,Operations,31267,3730,1970,0.5282,858920,295500,228520,459010,935.0,6.12,71.79,35,130550,7277.57,457508.79,61600,319681.22,244.87,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-04,Engineering,31267,4262,2731,0.6408,655440,344106,925809,169322,767.0,6.07,90.14,35,149170,31675.01,956876.8,53585,776031.78,520.23,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-04,Customer Support,31267,3120,1659,0.5317,454566,150969,595581,13272,732.0,5.95,83.98,35,109200,23599.08,440643.56,51135,307844.48,281.91,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-04,Legal,31267,3277,2444,0.7458,1011816,650104,657436,564564,1180.0,8.62,88.5,35,114695,13519.04,1389684.78,29155,1261470.73,1099.85,Medium,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-05,Sales,31267,3365,2210,0.6568,181220,674050,660790,422110,877.0,5.61,105.69,35,117775,12340.66,860107.68,40425,729992.02,619.82,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-05,Marketing,31267,1690,1610,0.9527,312340,90160,732550,391230,948.0,6.6,110.47,35,59150,10888.58,1118683.04,2800,1048644.46,1772.86,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-05,Finance,31267,1819,1424,0.7828,311856,98256,494128,271984,826.0,9.23,74.43,35,63665,8480.67,765606.67,13825,693460.99,1089.23,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-05,HR,31267,4519,2904,0.6426,412368,769560,650496,116160,671.0,2.76,119.76,35,158165,30064.02,616163.1,56525,427934.07,270.56,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-05,Operations,31267,3653,3434,0.94,662762,147662,676498,99586,462.0,8.97,56.07,35,127855,15108.08,1623990.01,7665,1481026.93,1158.36,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-05,Engineering,31267,1981,1527,0.7708,609273,474897,219888,67188,898.0,9.6,89.88,35,69335,3446.36,1015363.35,15890,942582.0,1359.46,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-05,Customer Support,31267,1661,1247,0.7508,107242,27434,140911,41151,254.0,7.35,100.58,35,58135,12258.69,692002.7,14490,621609.01,1069.25,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-05,Legal,31267,3456,2780,0.8044,216840,747820,914620,333600,796.0,6.96,108.14,35,120960,6601.71,1684095.9,23660,1556534.19,1286.82,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-06,Sales,31267,2785,2183,0.7838,652717,185555,412587,255411,690.0,4.8,99.47,35,97475,18011.94,816372.03,21070,700885.1,719.04,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-06,Marketing,31267,3139,1778,0.5664,538734,176022,442722,234696,783.0,3.75,100.26,35,109865,23595.52,378563.07,47635,245102.55,223.09,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-06,Finance,31267,873,718,0.8225,193142,40208,20104,7898,364.0,7.23,56.02,35,30555,2327.58,239176.13,5425,206293.55,675.15,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-06,HR,31267,1420,1188,0.8366,444312,93852,154440,96228,664.0,6.0,105.22,35,49700,8035.59,627721.3,8120,569985.71,1146.85,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-06,Operations,31267,2998,2562,0.8546,704550,840336,1309182,135786,1167.0,5.74,66.7,35,104930,16719.08,837923.99,15260,716274.91,682.62,High,Yes,No
12,Atlas Collective 12,Market Leader,Media,2026-06,Engineering,31267,3897,2048,0.5255,139264,677888,430080,581632,893.0,3.91,89.46,35,136395,18701.76,376167.88,64715,221071.11,162.08,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-06,Customer Support,31267,3092,1846,0.597,483652,496574,212290,164294,735.0,2.93,64.7,35,108220,18106.53,209177.01,43610,82850.48,76.56,Medium,No,No
12,Atlas Collective 12,Market Leader,Media,2026-06,Legal,31267,1206,753,0.6244,307224,185991,35391,45933,763.0,5.33,107.33,35,42210,7613.13,268897.71,15855,219074.58,519.01,Medium,No,No
13,Riverstone Works 13,Struggling Business,Retail,2026-01,Sales,2086,351,99,0.2821,18414,13068,41877,6336,805.0,1.82,43.69,35,12285,1270.57,2217.21,8820,-11338.36,-92.29,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-01,Marketing,2086,101,38,0.3762,10184,1596,18240,8778,1021.0,2.01,36.48,35,3535,246.65,1048.97,2205,-2732.69,-77.3,Low,No,No
13,Riverstone Works 13,Struggling Business,Retail,2026-01,Finance,2086,316,66,0.2089,10428,7788,12936,4818,545.0,1.39,42.12,35,11060,539.92,810.33,8750,-10789.59,-97.56,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-01,HR,2086,196,22,0.1122,2904,3652,7348,1936,720.0,2.46,46.61,35,6860,1299.88,286.82,6090,-7873.06,-114.77,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-01,Operations,2086,256,34,0.1328,9758,9010,15844,4012,1136.0,4.86,23.03,35,8960,1368.39,509.92,7770,-9818.47,-109.58,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-01,Engineering,2086,263,86,0.327,27176,11008,41366,7224,1009.0,3.26,31.46,35,9205,1956.56,2894.34,6195,-8267.23,-89.81,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-01,Customer Support,2086,301,27,0.0897,6399,7722,6102,6831,1002.0,4.78,37.65,35,10535,2035.71,439.51,9590,-12131.21,-115.15,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-01,Legal,2086,203,50,0.2463,11400,6300,4600,9550,637.0,1.19,44.26,35,7105,694.8,651.53,5355,-7148.27,-100.61,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-02,Sales,2086,87,17,0.1954,544,4199,4454,1326,619.0,3.77,46.16,35,3045,624.86,583.38,2450,-3086.48,-101.36,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-02,Marketing,2086,204,45,0.2206,2520,9540,21690,8010,928.0,2.62,50.11,35,7140,1010.0,1312.07,5565,-6837.93,-95.77,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-02,Finance,2086,165,57,0.3455,21090,3192,19494,10203,947.0,3.14,27.25,35,5775,1036.6,1686.4,3780,-5125.2,-88.75,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-02,HR,2086,96,32,0.3333,10752,1120,6784,6240,778.0,3.61,32.8,35,3360,253.37,1277.83,2240,-2335.54,-69.51,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-02,Operations,2086,169,59,0.3491,4602,20473,15871,6785,809.0,1.78,28.35,35,5915,1080.86,1045.1,3850,-5950.76,-100.6,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-02,Engineering,2086,250,105,0.42,22050,20055,26880,26880,913.0,2.6,21.91,35,8750,1189.86,2525.12,5075,-7414.73,-84.74,Low,No,No
13,Riverstone Works 13,Struggling Business,Retail,2026-02,Customer Support,2086,291,82,0.2818,17056,29438,41738,3362,1117.0,4.32,35.82,35,10185,792.77,3591.69,7315,-7386.09,-72.52,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-02,Legal,2086,242,56,0.2314,5824,8736,4592,4648,425.0,1.66,22.69,35,8470,1143.73,485.64,6510,-9128.09,-107.77,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-03,Sales,2086,223,45,0.2018,8865,10350,11340,810,697.0,4.44,24.62,35,7805,757.05,983.21,6230,-7578.84,-97.1,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-03,Marketing,2086,96,17,0.1771,3315,5950,6035,2975,1075.0,4.49,34.41,35,3360,447.36,462.29,2765,-3345.06,-99.56,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-03,Finance,2086,254,76,0.2992,13376,7752,32604,10716,848.0,2.54,51.44,35,8890,755.42,2983.89,6230,-6661.52,-74.93,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-03,HR,2086,148,62,0.4189,20832,6014,24118,17484,1104.0,1.26,53.47,35,5180,496.41,1741.5,3010,-3934.9,-75.96,Low,No,No
13,Riverstone Works 13,Struggling Business,Retail,2026-03,Operations,2086,397,142,0.3577,5822,25134,45298,10224,609.0,2.93,28.33,35,13895,1733.21,4196.36,8925,-11431.85,-82.27,Low,No,No
13,Riverstone Works 13,Struggling Business,Retail,2026-03,Engineering,2086,140,51,0.3643,12699,14841,5508,14331,929.0,3.73,25.18,35,4900,484.42,1734.7,3115,-3649.72,-74.48,Low,No,No
13,Riverstone Works 13,Struggling Business,Retail,2026-03,Customer Support,2086,305,86,0.282,1892,33798,26144,22962,986.0,1.32,31.21,35,10675,1114.26,995.14,7665,-10794.12,-101.12,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-03,Legal,2086,257,51,0.1984,4845,15504,20298,11934,1031.0,4.91,40.08,35,8995,951.27,1992.72,7210,-7953.55,-88.42,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-04,Sales,2086,149,46,0.3087,6072,11178,9522,2530,637.0,1.06,41.61,35,5215,539.59,627.76,3605,-5126.82,-98.31,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-04,Marketing,2086,195,50,0.2564,3100,14500,22950,11800,1047.0,3.99,26.85,35,6825,1150.68,1379.37,5075,-6596.31,-96.65,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-04,Finance,2086,416,88,0.2115,4224,31328,18392,18568,824.0,2.7,37.9,35,14560,1024.05,1905.52,11480,-13678.53,-93.95,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-04,HR,2086,281,57,0.2028,17499,3363,7695,13395,736.0,1.77,54.21,35,9835,1775.9,1118.49,7840,-10492.41,-106.68,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-04,Operations,2086,174,23,0.1322,5336,1978,10396,1196,822.0,3.91,45.5,35,6090,423.46,539.71,5285,-5973.75,-98.09,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-04,Engineering,2086,186,48,0.2581,10176,2880,1344,10416,517.0,2.31,40.67,35,6510,1051.32,1158.72,4830,-6402.6,-98.35,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-04,Customer Support,2086,115,27,0.2348,12042,5670,4671,7857,1120.0,3.26,26.97,35,4025,539.21,559.35,3080,-4004.87,-99.5,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-04,Legal,2086,263,73,0.2776,31025,1168,7519,10366,686.0,2.82,27.86,35,9205,907.64,1593.53,6650,-8519.11,-92.55,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-05,Sales,2086,193,64,0.3316,22400,8960,2496,4416,598.0,1.69,51.74,35,6755,1248.84,1862.13,4515,-6141.71,-90.92,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-05,Marketing,2086,251,77,0.3068,11704,25872,28952,19327,1115.0,2.13,35.26,35,8785,1966.0,1780.08,6090,-8970.92,-102.12,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-05,Finance,2086,273,98,0.359,9212,17444,25578,7546,610.0,0.8,40.36,35,9555,1043.68,1139.77,6125,-9458.91,-98.99,Low,No,No
13,Riverstone Works 13,Struggling Business,Retail,2026-05,HR,2086,71,23,0.3239,7981,1242,6624,2461,796.0,3.75,30.21,35,2485,460.21,839.67,1680,-2105.54,-84.73,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-05,Operations,2086,89,33,0.3708,12210,5577,5379,6369,895.0,3.13,48.94,35,3115,188.94,1850.36,1960,-1453.58,-46.66,Low,No,No
13,Riverstone Works 13,Struggling Business,Retail,2026-05,Engineering,2086,264,23,0.0871,4462,2254,1771,2737,488.0,2.61,36.97,35,9240,661.22,192.65,8435,-9708.57,-105.07,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-05,Customer Support,2086,104,44,0.4231,12848,16676,13508,2904,1044.0,3.37,38.4,35,3640,438.13,2401.49,2100,-1676.64,-46.06,Low,No,No
13,Riverstone Works 13,Struggling Business,Retail,2026-05,Legal,2086,254,33,0.1299,3003,7953,15840,9075,1087.0,0.82,44.19,35,8890,1641.69,158.12,7735,-10373.57,-116.69,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-06,Sales,2086,196,73,0.3724,9928,12556,6497,8395,512.0,1.8,24.98,35,6860,459.9,1217.94,4305,-6101.96,-88.95,Low,No,No
13,Riverstone Works 13,Struggling Business,Retail,2026-06,Marketing,2086,93,34,0.3656,1394,3910,2720,816,260.0,1.18,46.51,35,3255,618.9,671.51,2065,-3202.39,-98.38,Low,No,No
13,Riverstone Works 13,Struggling Business,Retail,2026-06,Finance,2086,158,19,0.1203,7714,1216,8075,1349,966.0,1.51,43.37,35,5530,1181.94,150.4,4865,-6561.54,-118.65,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-06,HR,2086,146,21,0.1438,3402,6531,4263,3948,864.0,1.84,49.61,35,5110,371.37,277.62,4375,-5203.75,-101.83,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-06,Operations,2086,228,38,0.1667,1026,10830,5168,4028,554.0,2.56,40.23,35,7980,1771.04,646.54,6650,-9104.5,-114.09,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-06,Engineering,2086,125,10,0.08,3820,2580,2120,1020,954.0,3.93,52.22,35,4375,544.73,163.11,4025,-4756.62,-108.72,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-06,Customer Support,2086,275,57,0.2073,4389,23028,10545,4047,737.0,2.02,27.96,35,9625,1245.3,661.66,7630,-10208.64,-106.06,Low,No,Yes
13,Riverstone Works 13,Struggling Business,Retail,2026-06,Legal,2086,208,43,0.2067,11696,3182,9546,6579,721.0,1.99,22.88,35,7280,929.79,407.93,5775,-7801.86,-107.17,Low,No,Yes
14,SilverLeaf Group 14,Mid-Market,Finance,2026-01,Sales,4837,586,188,0.3208,20868,3948,69560,48692,761.0,6.16,65.56,33,19338,3439.01,24312.89,13134,1535.88,7.94,Low,No,Yes
14,SilverLeaf Group 14,Mid-Market,Finance,2026-01,Marketing,4837,408,238,0.5833,17136,93772,118524,22372,1058.0,2.51,66.28,33,13464,783.61,23167.5,5610,8919.89,66.25,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-01,Finance,4837,714,392,0.549,153272,105840,65464,57624,975.0,6.17,72.71,33,23562,4581.0,96445.86,10626,68302.86,289.89,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-01,HR,4837,826,367,0.4443,103127,57619,36700,88080,778.0,6.05,79.44,33,27258,1819.05,78505.36,15147,49428.31,181.34,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-01,Operations,4837,308,173,0.5617,9342,46710,64356,3633,717.0,2.35,37.38,33,10164,2408.09,8566.24,4455,-4005.85,-39.41,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-01,Engineering,4837,432,154,0.3565,62216,43274,64218,40040,1362.0,4.49,38.44,33,14256,2873.99,9475.39,9174,-7654.6,-53.69,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-01,Customer Support,4837,300,151,0.5033,45149,3624,77312,3624,859.0,3.15,73.69,33,9900,2381.89,17652.71,4917,5370.82,54.25,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-01,Legal,4837,573,278,0.4852,30580,83400,100636,45314,935.0,6.16,36.62,33,18909,4154.57,30441.17,9735,7377.6,39.02,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-02,Sales,4837,383,172,0.4491,52116,62780,51772,51600,1269.0,5.94,57.07,33,12639,1744.11,26215.9,6963,11832.79,93.62,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-02,Marketing,4837,418,129,0.3086,47214,25155,53793,19737,1131.0,3.41,52.0,33,13794,1497.75,7031.49,9537,-8260.26,-59.88,Low,No,Yes
14,SilverLeaf Group 14,Mid-Market,Finance,2026-02,Finance,4837,123,79,0.6423,26860,14931,17301,4503,805.0,4.02,36.21,33,4059,526.8,7356.03,1452,2770.23,68.25,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-02,HR,4837,755,232,0.3073,14616,85144,13456,38048,652.0,2.96,49.04,33,24915,1694.27,10387.02,17259,-16222.25,-65.11,Low,No,Yes
14,SilverLeaf Group 14,Mid-Market,Finance,2026-02,Operations,4837,261,78,0.2989,18330,11778,2730,19344,669.0,5.17,58.16,33,8613,1389.02,7026.11,6039,-2975.92,-34.55,Low,No,Yes
14,SilverLeaf Group 14,Mid-Market,Finance,2026-02,Engineering,4837,737,332,0.4505,121180,39840,65404,86984,944.0,5.31,39.5,33,24321,3514.01,31357.88,13365,3522.87,14.48,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-02,Customer Support,4837,589,321,0.545,135783,17013,146055,90522,1213.0,3.74,57.36,33,19437,1703.11,37613.25,8844,16473.14,84.75,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-02,Legal,4837,283,149,0.5265,57663,46339,10877,26820,951.0,6.25,78.11,33,9339,927.35,38400.62,4422,28134.26,301.26,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-03,Sales,4837,472,218,0.4619,37714,51448,79352,61912,1057.0,2.61,57.71,33,15576,1669.37,15169.39,8382,-2075.98,-13.33,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-03,Marketing,4837,360,194,0.5389,66154,72750,56066,19982,1108.0,5.43,74.64,33,11880,1889.81,42300.91,5478,28531.1,240.16,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-03,Finance,4837,354,227,0.6412,75818,92616,111003,52210,1461.0,4.91,58.97,33,11682,2681.6,42073.4,4191,27709.81,237.2,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-03,HR,4837,474,187,0.3945,76857,31416,85459,43010,1266.0,3.98,68.59,33,15642,1975.01,20118.07,9471,2501.05,15.99,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-03,Operations,4837,861,509,0.5912,51918,74314,191384,65152,752.0,5.79,47.92,33,28413,3562.93,83589.24,11616,51613.31,181.65,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-03,Engineering,4837,183,76,0.4153,18468,17556,27056,1976,856.0,6.07,60.19,33,6039,514.77,11520.56,3531,4966.79,82.25,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-03,Customer Support,4837,242,160,0.6612,6560,61440,43680,2880,716.0,3.44,63.99,33,7986,450.03,23330.82,2706,14894.79,186.51,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-03,Legal,4837,658,289,0.4392,104907,101439,138142,15606,1246.0,2.63,75.35,33,21714,2684.52,25168.46,12177,769.94,3.55,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-04,Sales,4837,597,351,0.5879,111267,144261,175851,96876,1505.0,3.99,64.89,33,19701,1872.64,53351.15,8118,31777.51,161.3,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-04,Marketing,4837,621,232,0.3736,50808,92336,93960,29696,1150.0,5.72,61.29,33,20493,4707.65,30471.58,12837,5270.93,25.72,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-04,Finance,4837,227,95,0.4185,4560,25270,28310,18905,811.0,3.28,73.83,33,7491,1372.79,9614.08,4356,750.29,10.02,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-04,HR,4837,224,121,0.5402,11374,24200,32428,23716,758.0,3.02,70.29,33,7392,1531.91,13894.68,3399,4970.77,67.25,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-04,Operations,4837,198,120,0.6061,44760,50160,44160,15600,1289.0,6.51,77.34,33,6534,622.59,36473.45,2574,29316.87,448.68,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-04,Engineering,4837,425,276,0.6494,38916,66516,61548,3312,617.0,6.88,59.07,33,14025,3150.79,72744.96,4917,55569.17,396.22,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-04,Customer Support,4837,504,221,0.4385,28067,21437,108953,51272,949.0,2.69,45.6,33,16632,2824.31,11854.06,9339,-7602.25,-45.71,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-04,Legal,4837,821,418,0.5091,113278,107008,168036,91542,1148.0,2.41,72.04,33,27093,6175.75,36914.66,13299,3645.91,13.46,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-05,Sales,4837,514,173,0.3366,40655,55879,68854,49824,1244.0,2.6,37.99,33,16962,3235.94,5741.76,11253,-14456.18,-85.23,Low,No,Yes
14,SilverLeaf Group 14,Mid-Market,Finance,2026-05,Marketing,4837,329,104,0.3161,9256,1664,23920,11440,445.0,5.41,70.6,33,10857,1837.11,12506.43,7425,-187.68,-1.73,Low,No,Yes
14,SilverLeaf Group 14,Mid-Market,Finance,2026-05,Finance,4837,271,98,0.3616,40180,7938,44884,21364,1167.0,5.23,72.38,33,8943,1802.74,13388.57,5709,2642.83,29.55,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-05,HR,4837,349,214,0.6132,91806,34026,26964,10914,765.0,3.49,72.2,33,11517,1463.79,33100.22,4455,20119.43,174.69,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-05,Operations,4837,316,223,0.7057,68015,77158,75374,27875,1114.0,5.89,77.66,33,10428,2336.66,72003.52,3069,59238.86,568.07,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-05,Engineering,4837,655,392,0.5985,59976,35672,27440,76832,510.0,2.76,54.3,33,21615,1706.8,35187.75,8679,11865.95,54.9,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-05,Customer Support,4837,381,199,0.5223,54327,14925,27661,22288,599.0,6.62,72.23,33,12573,1043.38,49697.85,6006,36081.47,286.98,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-05,Legal,4837,814,340,0.4177,111180,42500,151640,51680,1050.0,3.97,73.54,33,26862,5066.01,41548.88,15642,9620.87,35.82,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-06,Sales,4837,303,90,0.297,13230,18360,29070,21780,916.0,6.33,55.29,33,9999,623.36,9375.05,7029,-1247.32,-12.47,Low,No,Yes
14,SilverLeaf Group 14,Mid-Market,Finance,2026-06,Marketing,4837,540,379,0.7019,89444,148189,125070,52681,1096.0,3.64,52.26,33,17820,1066.43,50640.99,5313,31754.56,178.2,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-06,Finance,4837,387,264,0.6822,95832,84744,102432,8184,1103.0,4.16,62.29,33,12771,593.99,46786.52,4059,33421.53,261.7,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-06,HR,4837,444,312,0.7027,12792,97344,36192,43992,610.0,4.77,75.15,33,14652,1156.23,78560.54,4356,62752.3,428.28,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-06,Operations,4837,426,207,0.4859,31671,15318,38295,6210,442.0,2.6,54.48,33,14058,3348.51,14243.4,7227,-3163.11,-22.5,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-06,Engineering,4837,590,239,0.4051,36806,78392,107311,34177,1074.0,3.72,75.63,33,19470,2867.59,27271.65,11583,4934.06,25.34,Low,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-06,Customer Support,4837,352,211,0.5994,75116,71740,91363,49163,1362.0,5.06,60.01,33,11616,649.77,38437.2,4653,26171.43,225.3,Medium,No,No
14,SilverLeaf Group 14,Mid-Market,Finance,2026-06,Legal,4837,207,62,0.2995,16926,2170,15562,11780,749.0,3.51,54.64,33,6831,1640.96,3567.25,4785,-4904.71,-71.8,Low,No,Yes
15,Oakline Group 15,Struggling Business,Media,2026-01,Sales,560,28,4,0.1429,1436,1256,532,40,816.0,1.43,29.55,31,868,137.73,23.27,744,-982.47,-113.19,Low,No,Yes
15,Oakline Group 15,Struggling Business,Media,2026-01,Marketing,560,57,6,0.1053,198,960,2238,420,636.0,3.84,51.06,31,1767,231.54,119.74,1581,-1878.8,-106.33,Low,No,Yes
15,Oakline Group 15,Struggling Business,Media,2026-01,Finance,560,76,28,0.3684,9996,7280,7196,4060,1019.0,1.2,49.07,31,2356,407.54,602.3,1488,-2161.23,-91.73,Low,No,No
15,Oakline Group 15,Struggling Business,Media,2026-01,HR,560,21,6,0.2857,2370,1836,546,696,908.0,4.09,45.6,31,651,149.34,339.61,465,-460.73,-70.77,Low,No,Yes
